timestamp;serial;grid_purchase;grid_feedin;direct_consumption;date
2023-05-22T21:44:00.000Z;1083091999;6550;0;null;2023-05-22
2023-05-22T00:54:00.000Z;517262015;1001;0;null;2023-05-22
2023-05-22T06:41:00.000Z;1057045008;30;0;null;2023-05-22
2023-05-22T03:40:00.000Z;1654624404;0;569;null;2023-05-22
2023-05-22T19:44:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T19:18:00.000Z;970568993;451;0;null;2023-05-22
2023-05-22T08:15:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T11:18:00.000Z;2105167400;n/a;7;null;2023-05-22
2023-05-22T08:40:00.000Z;1654624404;556;0;null;2023-05-22
2023-05-22T23:11:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T22:11:00.000Z;1711356005;249;0;null;2023-05-22
2023-05-22T07:06:00.000Z;517262015;53;0;null;2023-05-22
2023-05-22T10:49:00.000Z;1083091999;7428;0;null;2023-05-22
2023-05-22T07:17:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T00:48:00.000Z;1559834999;3;0;null;2023-05-22
2023-05-22T09:56:00.000Z;1057045008;389;0;null;2023-05-22
2023-05-22T21:08:00.000Z;1135739597;11195;0;null;2023-05-22
2023-05-22T21:33:00.000Z;517262015;943;0;null;2023-05-22
2023-05-22T20:27:00.000Z;1654624404;166;0;null;2023-05-22
2023-05-22T11:50:00.000Z;1083091999;7974;0;null;2023-05-22
2023-05-22T07:04:00.000Z;1654624404;0;359;null;2023-05-22
2023-05-22T09:12:00.000Z;1711356005;32;0;null;2023-05-22
2023-05-22T09:00:00.000Z;517262015;35;0;null;2023-05-22
2023-05-22T22:41:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T07:25:00.000Z;1559834999;28;0;null;2023-05-22
2023-05-22T19:53:00.000Z;1083091999;7185;0;null;2023-05-22
2023-05-22T09:59:00.000Z;1559834999;31;0;null;2023-05-22
2023-05-22T22:00:00.000Z;1654624404;61;0;null;2023-05-22
2023-05-22T22:35:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T03:53:00.000Z;1711356005;0;29;null;2023-05-22
2023-05-22T09:21:00.000Z;517262015;28;0;null;2023-05-22
2023-05-22T07:20:00.000Z;1135739597;12821;0;null;2023-05-22
2023-05-22T03:00:00.000Z;1654624404;0;624;null;2023-05-22
2023-05-22T08:58:00.000Z;2105167400;n/a;48;null;2023-05-22
2023-05-22T07:52:00.000Z;970568993;30;0;null;2023-05-22
2023-05-22T19:20:00.000Z;1654624404;69;0;null;2023-05-22
2023-05-22T11:31:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T00:49:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T21:04:00.000Z;1654624404;69;0;null;2023-05-22
2023-05-22T03:05:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T07:49:00.000Z;1057045008;278;0;null;2023-05-22
2023-05-22T11:14:00.000Z;1057045008;3571;0;null;2023-05-22
2023-05-22T10:49:00.000Z;1135739597;9456;0;null;2023-05-22
2023-05-22T11:02:00.000Z;1057045008;3577;0;null;2023-05-22
2023-05-22T00:19:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T09:52:00.000Z;1654624404;1074;0;null;2023-05-22
2023-05-22T21:40:00.000Z;1083091999;6625;0;null;2023-05-22
2023-05-22T10:07:00.000Z;970568993;34;0;null;2023-05-22
2023-05-22T03:37:00.000Z;970568993;0;525;null;2023-05-22
2023-05-22T10:48:00.000Z;1654624404;347;0;null;2023-05-22
2023-05-22T07:05:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T10:11:00.000Z;970568993;741;0;null;2023-05-22
2023-05-22T07:29:00.000Z;1135739597;11518;0;null;2023-05-22
2023-05-22T22:37:00.000Z;1083091999;4971;0;null;2023-05-22
2023-05-22T19:25:00.000Z;1559834999;30;0;null;2023-05-22
2023-05-22T20:31:00.000Z;1135739597;6679;0;null;2023-05-22
2023-05-22T11:20:00.000Z;1135739597;6649;0;null;2023-05-22
2023-05-22T09:27:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T21:52:00.000Z;517262015;302;0;null;2023-05-22
2023-05-22T08:31:00.000Z;1711356005;105;0;null;2023-05-22
2023-05-22T03:02:00.000Z;1711356005;5;0;null;2023-05-22
2023-05-22T19:39:00.000Z;1711356005;223;0;null;2023-05-22
2023-05-22T03:31:00.000Z;1559834999;0;2732;null;2023-05-22
2023-05-22T19:24:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T20:29:00.000Z;1135739597;6436;0;null;2023-05-22
2023-05-22T21:17:00.000Z;970568993;372;0;null;2023-05-22
2023-05-22T09:53:00.000Z;1711356005;25;0;null;2023-05-22
2023-05-22T10:44:00.000Z;1654624404;301;0;null;2023-05-22
2023-05-22T11:59:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T08:29:00.000Z;517262015;10;0;null;2023-05-22
2023-05-22T10:29:00.000Z;1654624404;443;0;null;2023-05-22
2023-05-22T22:04:00.000Z;1654624404;152;0;null;2023-05-22
2023-05-22T08:33:00.000Z;1083091999;11735;0;null;2023-05-22
2023-05-22T21:19:00.000Z;517262015;1597;0;null;2023-05-22
2023-05-22T00:11:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T11:55:00.000Z;1083091999;8561;0;null;2023-05-22
2023-05-22T09:43:00.000Z;970568993;24;0;null;2023-05-22
2023-05-22T11:34:00.000Z;1083091999;9069;0;null;2023-05-22
2023-05-22T10:24:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T10:32:00.000Z;1711356005;48;0;null;2023-05-22
2023-05-22T09:45:00.000Z;1711356005;27;0;null;2023-05-22
2023-05-22T07:59:00.000Z;1057045008;346;0;null;2023-05-22
2023-05-22T10:52:00.000Z;517262015;676;0;null;2023-05-22
2023-05-22T20:21:00.000Z;1057045008;30;0;null;2023-05-22
2023-05-22T08:45:00.000Z;1559834999;32;0;null;2023-05-22
2023-05-22T19:58:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T07:28:00.000Z;1711356005;21;0;null;2023-05-22
2023-05-22T11:54:00.000Z;517262015;34;0;null;2023-05-22
2023-05-22T23:37:00.000Z;517262015;0;72;null;2023-05-22
2023-05-22T10:32:00.000Z;1654624404;429;0;null;2023-05-22
2023-05-22T10:11:00.000Z;2105167400;n/a;29;null;2023-05-22
2023-05-22T09:31:00.000Z;1083091999;9441;0;null;2023-05-22
2023-05-22T09:49:00.000Z;970568993;881;0;null;2023-05-22
2023-05-22T00:33:00.000Z;1057045008;26;0;null;2023-05-22
2023-05-22T09:45:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T11:59:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T21:52:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T23:21:00.000Z;1083091999;2719;0;null;2023-05-22
2023-05-22T11:22:00.000Z;970568993;3287;0;null;2023-05-22
2023-05-22T23:02:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T08:18:00.000Z;517262015;0;16;null;2023-05-22
2023-05-22T22:57:00.000Z;1559834999;16;0;null;2023-05-22
2023-05-22T03:09:00.000Z;517262015;0;2482;null;2023-05-22
2023-05-22T09:32:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T22:05:00.000Z;1711356005;238;0;null;2023-05-22
2023-05-22T21:00:00.000Z;1654624404;70;0;null;2023-05-22
2023-05-22T21:06:00.000Z;1559834999;144;0;null;2023-05-22
2023-05-22T08:11:00.000Z;1083091999;10285;0;null;2023-05-22
2023-05-22T11:38:00.000Z;1559834999;8;0;null;2023-05-22
2023-05-22T10:56:00.000Z;1711356005;19;0;null;2023-05-22
2023-05-22T09:32:00.000Z;1654624404;610;0;null;2023-05-22
2023-05-22T19:17:00.000Z;1711356005;141;0;null;2023-05-22
2023-05-22T10:02:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T21:10:00.000Z;1711356005;165;0;null;2023-05-22
2023-05-22T08:32:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T00:30:00.000Z;1083091999;2403;0;null;2023-05-22
2023-05-22T21:19:00.000Z;1654624404;67;0;null;2023-05-22
2023-05-22T08:37:00.000Z;1083091999;11727;0;null;2023-05-22
2023-05-22T22:16:00.000Z;1654624404;62;0;null;2023-05-22
2023-05-22T19:06:00.000Z;1559834999;27;0;null;2023-05-22
2023-05-22T07:16:00.000Z;1559834999;31;0;null;2023-05-22
2023-05-22T08:48:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T11:45:00.000Z;1654624404;69;0;null;2023-05-22
2023-05-22T08:01:00.000Z;1135739597;11968;0;null;2023-05-22
2023-05-22T00:26:00.000Z;1135739597;31126;0;null;2023-05-22
2023-05-22T11:02:00.000Z;1654624404;327;0;null;2023-05-22
2023-05-22T20:27:00.000Z;1711356005;233;0;null;2023-05-22
2023-05-22T00:35:00.000Z;517262015;10;0;null;2023-05-22
2023-05-22T22:29:00.000Z;1135739597;22717;0;null;2023-05-22
2023-05-22T10:32:00.000Z;517262015;27;0;null;2023-05-22
2023-05-22T08:35:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T03:10:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T07:48:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T22:58:00.000Z;1057045008;66;0;null;2023-05-22
2023-05-22T22:29:00.000Z;517262015;3;0;null;2023-05-22
2023-05-22T19:40:00.000Z;970568993;455;0;null;2023-05-22
2023-05-22T03:43:00.000Z;517262015;0;2674;null;2023-05-22
2023-05-22T20:26:00.000Z;1083091999;6697;0;null;2023-05-22
2023-05-22T22:18:00.000Z;1083091999;4405;0;null;2023-05-22
2023-05-22T09:29:00.000Z;1135739597;10249;0;null;2023-05-22
2023-05-22T10:59:00.000Z;970568993;31;0;null;2023-05-22
2023-05-22T21:41:00.000Z;1135739597;13098;0;null;2023-05-22
2023-05-22T07:26:00.000Z;1135739597;14871;0;null;2023-05-22
2023-05-22T09:17:00.000Z;517262015;16;0;null;2023-05-22
2023-05-22T22:02:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T00:36:00.000Z;1559834999;12;0;null;2023-05-22
2023-05-22T11:08:00.000Z;1559834999;29;0;null;2023-05-22
2023-05-22T09:37:00.000Z;2105167400;n/a;24;null;2023-05-22
2023-05-22T20:14:00.000Z;1057045008;23;0;null;2023-05-22
2023-05-22T21:36:00.000Z;1135739597;14712;0;null;2023-05-22
2023-05-22T19:17:00.000Z;1559834999;15;0;null;2023-05-22
2023-05-22T20:05:00.000Z;970568993;452;0;null;2023-05-22
2023-05-22T08:13:00.000Z;1057045008;279;0;null;2023-05-22
2023-05-22T20:29:00.000Z;970568993;453;0;null;2023-05-22
2023-05-22T21:12:00.000Z;970568993;444;0;null;2023-05-22
2023-05-22T21:32:00.000Z;1711356005;256;0;null;2023-05-22
2023-05-22T00:53:00.000Z;1711356005;0;27;null;2023-05-22
2023-05-22T20:19:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T03:33:00.000Z;970568993;0;407;null;2023-05-22
2023-05-22T23:35:00.000Z;1083091999;3575;0;null;2023-05-22
2023-05-22T09:05:00.000Z;970568993;32;0;null;2023-05-22
2023-05-22T07:50:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T08:18:00.000Z;1711356005;26;0;null;2023-05-22
2023-05-22T11:28:00.000Z;1083091999;8157;0;null;2023-05-22
2023-05-22T11:15:00.000Z;970568993;24;0;null;2023-05-22
2023-05-22T21:11:00.000Z;970568993;441;0;null;2023-05-22
2023-05-22T21:44:00.000Z;1711356005;450;0;null;2023-05-22
2023-05-22T08:53:00.000Z;2105167400;n/a;29;null;2023-05-22
2023-05-22T00:52:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T10:59:00.000Z;1654624404;351;0;null;2023-05-22
2023-05-22T09:40:00.000Z;1654624404;612;0;null;2023-05-22
2023-05-22T08:02:00.000Z;1559834999;25;0;null;2023-05-22
2023-05-22T20:52:00.000Z;1654624404;133;0;null;2023-05-22
2023-05-22T11:02:00.000Z;1711356005;25;0;null;2023-05-22
2023-05-22T09:59:00.000Z;517262015;28;0;null;2023-05-22
2023-05-22T10:32:00.000Z;1559834999;30;0;null;2023-05-22
2023-05-22T23:55:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T21:54:00.000Z;517262015;229;0;null;2023-05-22
2023-05-22T10:56:00.000Z;1083091999;8134;0;null;2023-05-22
2023-05-22T21:17:00.000Z;1057045008;30;0;null;2023-05-22
2023-05-22T09:56:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T03:47:00.000Z;1559834999;0;2510;null;2023-05-22
2023-05-22T20:00:00.000Z;1057045008;15;0;null;2023-05-22
2023-05-22T07:54:00.000Z;1559834999;30;0;null;2023-05-22
2023-05-22T07:33:00.000Z;1083091999;3250;0;null;2023-05-22
2023-05-22T10:39:00.000Z;517262015;30;0;null;2023-05-22
2023-05-22T23:15:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T22:34:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T03:06:00.000Z;1057045008;31;0;null;2023-05-22
2023-05-22T00:19:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T10:31:00.000Z;1559834999;27;0;null;2023-05-22
2023-05-22T08:58:00.000Z;1711356005;29;0;null;2023-05-22
2023-05-22T21:34:00.000Z;1135739597;14030;0;null;2023-05-22
2023-05-22T08:07:00.000Z;1654624404;59;0;null;2023-05-22
2023-05-22T07:01:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T22:49:00.000Z;1135739597;58236;0;null;2023-05-22
2023-05-22T21:27:00.000Z;1135739597;13309;0;null;2023-05-22
2023-05-22T08:46:00.000Z;1711356005;28;0;null;2023-05-22
2023-05-22T21:01:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T23:44:00.000Z;1083091999;2587;0;null;2023-05-22
2023-05-22T08:04:00.000Z;1711356005;23;0;null;2023-05-22
2023-05-22T00:17:00.000Z;970568993;21;0;null;2023-05-22
2023-05-22T20:05:00.000Z;1559834999;34;0;null;2023-05-22
2023-05-22T10:20:00.000Z;1083091999;9466;0;null;2023-05-22
2023-05-22T22:41:00.000Z;1654624404;163;0;null;2023-05-22
2023-05-22T10:58:00.000Z;1083091999;8264;0;null;2023-05-22
2023-05-22T03:49:00.000Z;1135739597;247;0;null;2023-05-22
2023-05-22T11:42:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T08:59:00.000Z;517262015;18;0;null;2023-05-22
2023-05-22T11:34:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T21:54:00.000Z;1711356005;599;0;null;2023-05-22
2023-05-22T19:21:00.000Z;1559834999;19;0;null;2023-05-22
2023-05-22T21:04:00.000Z;2105167400;n/a;22;null;2023-05-22
2023-05-22T23:27:00.000Z;1654624404;0;276;null;2023-05-22
2023-05-22T10:51:00.000Z;1057045008;3609;0;null;2023-05-22
2023-05-22T07:55:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T07:21:00.000Z;1057045008;389;0;null;2023-05-22
2023-05-22T07:36:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T20:52:00.000Z;1135739597;5793;0;null;2023-05-22
2023-05-22T03:07:00.000Z;1057045008;30;0;null;2023-05-22
2023-05-22T19:31:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T11:21:00.000Z;1083091999;7206;0;null;2023-05-22
2023-05-22T00:14:00.000Z;517262015;1147;0;null;2023-05-22
2023-05-22T07:29:00.000Z;1654624404;59;0;null;2023-05-22
2023-05-22T00:54:00.000Z;970568993;28;0;null;2023-05-22
2023-05-22T00:35:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T19:06:00.000Z;1711356005;145;0;null;2023-05-22
2023-05-22T11:23:00.000Z;1135739597;6747;0;null;2023-05-22
2023-05-22T07:12:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T00:46:00.000Z;517262015;30;0;null;2023-05-22
2023-05-22T07:54:00.000Z;517262015;136;0;null;2023-05-22
2023-05-22T03:29:00.000Z;1135739597;13256;0;null;2023-05-22
2023-05-22T09:42:00.000Z;1135739597;8983;0;null;2023-05-22
2023-05-22T20:00:00.000Z;1654624404;70;0;null;2023-05-22
2023-05-22T20:21:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T08:45:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T22:29:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T07:39:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T10:28:00.000Z;1135739597;5630;0;null;2023-05-22
2023-05-22T22:09:00.000Z;1083091999;3883;0;null;2023-05-22
2023-05-22T00:24:00.000Z;517262015;177;0;null;2023-05-22
2023-05-22T08:00:00.000Z;1135739597;11369;0;null;2023-05-22
2023-05-22T20:53:00.000Z;1057045008;2950;0;null;2023-05-22
2023-05-22T10:47:00.000Z;2105167400;n/a;75;null;2023-05-22
2023-05-22T20:10:00.000Z;1654624404;2236;0;null;2023-05-22
2023-05-22T09:29:00.000Z;1083091999;10195;0;null;2023-05-22
2023-05-22T22:35:00.000Z;970568993;25;0;null;2023-05-22
2023-05-22T21:23:00.000Z;970568993;376;0;null;2023-05-22
2023-05-22T07:20:00.000Z;1057045008;429;0;null;2023-05-22
2023-05-22T23:50:00.000Z;1083091999;2221;0;null;2023-05-22
2023-05-22T09:05:00.000Z;1083091999;11511;0;null;2023-05-22
2023-05-22T08:10:00.000Z;1083091999;10164;0;null;2023-05-22
2023-05-22T10:02:00.000Z;1135739597;6352;0;null;2023-05-22
2023-05-22T00:56:00.000Z;517262015;27;0;null;2023-05-22
2023-05-22T00:42:00.000Z;1135739597;19973;0;null;2023-05-22
2023-05-22T22:33:00.000Z;1559834999;19;0;null;2023-05-22
2023-05-22T10:14:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T03:00:00.000Z;517262015;0;568;null;2023-05-22
2023-05-22T00:43:00.000Z;1057045008;24;0;null;2023-05-22
2023-05-22T19:18:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T11:35:00.000Z;1057045008;3666;0;null;2023-05-22
2023-05-22T22:08:00.000Z;1135739597;11931;0;null;2023-05-22
2023-05-22T11:12:00.000Z;1135739597;5975;0;null;2023-05-22
2023-05-22T21:54:00.000Z;1654624404;168;0;null;2023-05-22
2023-05-22T07:57:00.000Z;1559834999;30;0;null;2023-05-22
2023-05-22T03:56:00.000Z;1559834999;0;2384;null;2023-05-22
2023-05-22T00:18:00.000Z;517262015;20;0;null;2023-05-22
2023-05-22T21:21:00.000Z;970568993;377;0;null;2023-05-22
2023-05-22T07:42:00.000Z;1083091999;5489;0;null;2023-05-22
2023-05-22T21:45:00.000Z;2105167400;n/a;3;null;2023-05-22
2023-05-22T10:32:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T10:40:00.000Z;1083091999;8991;0;null;2023-05-22
2023-05-22T22:09:00.000Z;517262015;316;0;null;2023-05-22
2023-05-22T07:25:00.000Z;970568993;31;0;null;2023-05-22
2023-05-22T03:14:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T11:12:00.000Z;1711356005;28;0;null;2023-05-22
2023-05-22T10:01:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T19:47:00.000Z;1135739597;7531;0;null;2023-05-22
2023-05-22T08:52:00.000Z;970568993;26;0;null;2023-05-22
2023-05-22T08:59:00.000Z;1083091999;9639;0;null;2023-05-22
2023-05-22T00:18:00.000Z;970568993;76;0;null;2023-05-22
2023-05-22T23:51:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T21:55:00.000Z;1559834999;139;0;null;2023-05-22
2023-05-22T23:42:00.000Z;1057045008;20;0;null;2023-05-22
2023-05-22T22:37:00.000Z;970568993;28;0;null;2023-05-22
2023-05-22T20:14:00.000Z;1654624404;3815;0;null;2023-05-22
2023-05-22T21:59:00.000Z;1135739597;12656;0;null;2023-05-22
2023-05-22T00:52:00.000Z;1711356005;0;27;null;2023-05-22
2023-05-22T19:59:00.000Z;1654624404;70;0;null;2023-05-22
2023-05-22T11:15:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T08:06:00.000Z;1057045008;281;0;null;2023-05-22
2023-05-22T21:46:00.000Z;1711356005;473;0;null;2023-05-22
2023-05-22T10:31:00.000Z;517262015;30;0;null;2023-05-22
2023-05-22T10:26:00.000Z;1654624404;208;0;null;2023-05-22
2023-05-22T19:03:00.000Z;1711356005;146;0;null;2023-05-22
2023-05-22T21:22:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T10:16:00.000Z;2105167400;n/a;12;null;2023-05-22
2023-05-22T03:28:00.000Z;1083091999;548;0;null;2023-05-22
2023-05-22T03:24:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T19:37:00.000Z;1654624404;133;0;null;2023-05-22
2023-05-22T19:12:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T10:46:00.000Z;1083091999;8953;0;null;2023-05-22
2023-05-22T23:52:00.000Z;1057045008;30;0;null;2023-05-22
2023-05-22T03:39:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T07:45:00.000Z;1654624404;118;0;null;2023-05-22
2023-05-22T03:09:00.000Z;970568993;0;733;null;2023-05-22
2023-05-22T21:26:00.000Z;1083091999;8077;0;null;2023-05-22
2023-05-22T07:30:00.000Z;970568993;30;0;null;2023-05-22
2023-05-22T03:30:00.000Z;1135739597;14051;0;null;2023-05-22
2023-05-22T09:13:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T03:34:00.000Z;517262015;0;737;null;2023-05-22
2023-05-22T10:19:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T22:15:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T21:12:00.000Z;1559834999;139;0;null;2023-05-22
2023-05-22T08:51:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T21:15:00.000Z;1711356005;163;0;null;2023-05-22
2023-05-22T11:12:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T22:43:00.000Z;1083091999;5555;0;null;2023-05-22
2023-05-22T23:01:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T03:37:00.000Z;1711356005;33;0;null;2023-05-22
2023-05-22T20:05:00.000Z;1057045008;29;0;null;2023-05-22
2023-05-22T20:35:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T07:57:00.000Z;1654624404;59;0;null;2023-05-22
2023-05-22T00:24:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T08:32:00.000Z;1559834999;111;0;null;2023-05-22
2023-05-22T23:29:00.000Z;1135739597;51575;0;null;2023-05-22
2023-05-22T00:28:00.000Z;970568993;43;0;null;2023-05-22
2023-05-22T11:04:00.000Z;1083091999;6433;0;null;2023-05-22
2023-05-22T19:43:00.000Z;517262015;232;0;null;2023-05-22
2023-05-22T11:45:00.000Z;1083091999;8369;0;null;2023-05-22
2023-05-22T22:38:00.000Z;1057045008;23;0;null;2023-05-22
2023-05-22T20:19:00.000Z;970568993;452;0;null;2023-05-22
2023-05-22T10:23:00.000Z;517262015;30;0;null;2023-05-22
2023-05-22T08:53:00.000Z;1559834999;26;0;null;2023-05-22
2023-05-22T10:26:00.000Z;1083091999;9198;0;null;2023-05-22
2023-05-22T21:06:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T09:14:00.000Z;517262015;29;0;null;2023-05-22
2023-05-22T19:56:00.000Z;1057045008;33;0;null;2023-05-22
2023-05-22T10:29:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T22:22:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T07:07:00.000Z;970568993;12;0;null;2023-05-22
2023-05-22T08:44:00.000Z;1711356005;33;0;null;2023-05-22
2023-05-22T23:58:00.000Z;1135739597;42689;0;null;2023-05-22
2023-05-22T07:47:00.000Z;1057045008;275;0;null;2023-05-22
2023-05-22T10:03:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T08:29:00.000Z;1654624404;570;0;null;2023-05-22
2023-05-22T10:51:00.000Z;1559834999;28;0;null;2023-05-22
2023-05-22T09:22:00.000Z;970568993;626;0;null;2023-05-22
2023-05-22T09:37:00.000Z;1135739597;10434;0;null;2023-05-22
2023-05-22T07:35:00.000Z;1083091999;3336;0;null;2023-05-22
2023-05-22T09:40:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T23:33:00.000Z;1083091999;3394;0;null;2023-05-22
2023-05-22T07:41:00.000Z;970568993;26;0;null;2023-05-22
2023-05-22T21:18:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T00:27:00.000Z;517262015;11;0;null;2023-05-22
2023-05-22T11:30:00.000Z;1135739597;6440;0;null;2023-05-22
2023-05-22T08:47:00.000Z;1057045008;374;0;null;2023-05-22
2023-05-22T19:19:00.000Z;1057045008;56;0;null;2023-05-22
2023-05-22T23:42:00.000Z;2105167400;n/a;24;null;2023-05-22
2023-05-22T09:14:00.000Z;1711356005;23;0;null;2023-05-22
2023-05-22T21:58:00.000Z;1083091999;7041;0;null;2023-05-22
2023-05-22T21:31:00.000Z;1135739597;12192;0;null;2023-05-22
2023-05-22T23:15:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T03:17:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T08:10:00.000Z;1135739597;13410;0;null;2023-05-22
2023-05-22T23:28:00.000Z;1559834999;23;0;null;2023-05-22
2023-05-22T08:09:00.000Z;2105167400;n/a;28;null;2023-05-22
2023-05-22T20:24:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T00:02:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T06:04:00.000Z;1559834999;0;356;null;2023-05-22
2023-05-22T05:25:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T14:55:00.000Z;1559834999;29;0;null;2023-05-22
2023-05-22T00:31:00.000Z;1057045008;6;0;null;2023-05-22
2023-05-22T19:01:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T13:34:00.000Z;970568993;526;0;null;2023-05-22
2023-05-22T23:29:00.000Z;517262015;32;0;null;2023-05-22
2023-05-22T22:39:00.000Z;1135739597;45214;0;null;2023-05-22
2023-05-22T12:45:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T03:36:00.000Z;1559834999;0;2786;null;2023-05-22
2023-05-22T12:47:00.000Z;517262015;33;0;null;2023-05-22
2023-05-22T00:33:00.000Z;1135739597;25066;0;null;2023-05-22
2023-05-22T12:13:00.000Z;970568993;3817;0;null;2023-05-22
2023-05-22T14:49:00.000Z;1135739597;9392;0;null;2023-05-22
2023-05-22T12:53:00.000Z;970568993;677;0;null;2023-05-22
2023-05-22T20:06:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T12:56:00.000Z;1083091999;7645;0;null;2023-05-22
2023-05-22T12:17:00.000Z;1083091999;8987;0;null;2023-05-22
2023-05-22T23:10:00.000Z;517262015;37;0;null;2023-05-22
2023-05-22T05:52:00.000Z;1028817402;0;0;null;2023-05-22
2023-05-22T14:19:00.000Z;1771861586;0;0;null;2023-05-22
2023-05-22T05:19:00.000Z;1057045008;14;0;null;2023-05-22
2023-05-22T06:04:00.000Z;1057045008;25;0;null;2023-05-22
2023-05-22T23:22:00.000Z;1083091999;3100;0;null;2023-05-22
2023-05-22T14:22:00.000Z;517262015;28;0;null;2023-05-22
2023-05-22T21:58:00.000Z;2105167400;n/a;0;null;2023-05-22
2023-05-22T00:19:00.000Z;1711356005;0;24;null;2023-05-22
