timestamp,serial,grid_purchase,grid_feedin,direct_consumption,date,hour,is_highest_grid_feed
2023-05-22 13:26:00+00:00,1771861586,0.0,0.0,0,2023-05-22,13,False
2023-05-22 23:09:00+00:00,1559834999,16.0,0.0,0,2023-05-22,23,False
2023-05-22 14:29:00+00:00,1559834999,1437.0,0.0,0,2023-05-22,14,False
2023-05-22 13:45:00+00:00,2105167400,31.0,38.0,0,2023-05-22,13,False
2023-05-22 19:26:00+00:00,1559834999,33.0,0.0,0,2023-05-22,19,False
2023-05-22 13:58:00+00:00,1057045008,823.0,0.0,0,2023-05-22,13,False
2023-05-22 06:01:00+00:00,517262015,26.0,0.0,0,2023-05-22,6,False
2023-05-22 06:06:00+00:00,1654624404,0.0,18.0,0,2023-05-22,6,False
2023-05-22 23:01:00+00:00,1771861586,0.0,0.0,0,2023-05-22,23,False
2023-05-22 20:05:00+00:00,1028817402,0.0,0.0,0,2023-05-22,20,False
2023-05-22 05:38:00+00:00,1654624404,0.0,165.0,0,2023-05-22,5,False
2023-05-22 12:38:00+00:00,517262015,31.0,0.0,0,2023-05-22,12,False
2023-05-22 03:37:00+00:00,1771861586,0.0,0.0,0,2023-05-22,3,False
2023-05-22 22:09:00+00:00,1654624404,125.0,0.0,0,2023-05-22,22,False
2023-05-22 14:47:00+00:00,1771861586,0.0,0.0,0,2023-05-22,14,False
2023-05-22 05:28:00+00:00,2105167400,31.0,0.0,0,2023-05-22,5,False
2023-05-22 03:15:00+00:00,1711356005,0.0,17.0,0,2023-05-22,3,False
2023-05-22 05:17:00+00:00,1028817402,0.0,0.0,0,2023-05-22,5,False
2023-05-22 03:50:00+00:00,1135739597,25.0,0.0,0,2023-05-22,3,False
2023-05-22 23:26:00+00:00,970568993,29.0,0.0,0,2023-05-22,23,False
2023-05-22 06:18:00+00:00,1559834999,23.0,0.0,0,2023-05-22,6,False
2023-05-22 05:24:00+00:00,1771861586,0.0,0.0,0,2023-05-22,5,False
2023-05-22 22:21:00+00:00,1057045008,28.0,0.0,0,2023-05-22,22,False
2023-05-22 06:28:00+00:00,970568993,28.0,0.0,0,2023-05-22,6,False
2023-05-22 22:54:00+00:00,1083091999,5694.0,0.0,0,2023-05-22,22,False
2023-05-22 19:41:00+00:00,1135739597,6674.0,0.0,0,2023-05-22,19,False
2023-05-22 13:10:00+00:00,517262015,29.0,0.0,0,2023-05-22,13,False
2023-05-22 06:50:00+00:00,2105167400,31.0,0.0,0,2023-05-22,6,False
2023-05-22 13:33:00+00:00,1057045008,1003.0,0.0,0,2023-05-22,13,False
2023-05-22 05:16:00+00:00,1057045008,21.0,0.0,0,2023-05-22,5,False
2023-05-22 05:27:00+00:00,2105167400,31.0,0.0,0,2023-05-22,5,False
2023-05-22 19:44:00+00:00,2105167400,31.0,36.0,0,2023-05-22,19,False
2023-05-22 14:44:00+00:00,517262015,36.0,0.0,0,2023-05-22,14,False
2023-05-22 14:16:00+00:00,1083091999,6615.0,0.0,0,2023-05-22,14,False
2023-05-22 05:02:00+00:00,1711356005,0.0,93.0,0,2023-05-22,5,False
2023-05-22 06:10:00+00:00,1057045008,34.0,0.0,0,2023-05-22,6,False
2023-05-22 21:02:00+00:00,970568993,447.0,0.0,0,2023-05-22,21,False
2023-05-22 12:47:00+00:00,1654624404,85.0,0.0,0,2023-05-22,12,False
2023-05-22 22:58:00+00:00,1083091999,5327.0,0.0,0,2023-05-22,22,False
2023-05-22 13:03:00+00:00,1083091999,7677.0,0.0,0,2023-05-22,13,False
2023-05-22 23:52:00+00:00,1771861586,0.0,0.0,0,2023-05-22,23,False
2023-05-22 06:22:00+00:00,2105167400,31.0,0.0,0,2023-05-22,6,False
2023-05-22 14:19:00+00:00,1057045008,29.0,0.0,0,2023-05-22,14,False
2023-05-22 06:25:00+00:00,2105167400,31.0,0.0,0,2023-05-22,6,False
2023-05-22 23:20:00+00:00,1028817402,0.0,0.0,0,2023-05-22,23,False
2023-05-22 22:28:00+00:00,1028817402,0.0,0.0,0,2023-05-22,22,False
2023-05-22 20:16:00+00:00,1559834999,166.0,0.0,0,2023-05-22,20,False
2023-05-22 00:55:00+00:00,1135739597,21343.0,0.0,0,2023-05-22,0,False
2023-05-22 12:41:00+00:00,2105167400,31.0,0.0,0,2023-05-22,12,False
2023-05-22 23:13:00+00:00,1135739597,53736.0,0.0,0,2023-05-22,23,False
2023-05-22 06:50:00+00:00,970568993,25.0,0.0,0,2023-05-22,6,False
2023-05-22 23:44:00+00:00,2105167400,31.0,26.0,0,2023-05-22,23,False
2023-05-22 03:47:00+00:00,1771861586,0.0,0.0,0,2023-05-22,3,False
2023-05-22 03:50:00+00:00,1654624404,0.0,249.0,0,2023-05-22,3,False
2023-05-22 06:32:00+00:00,1771861586,0.0,0.0,0,2023-05-22,6,False
2023-05-22 12:04:00+00:00,1771861586,0.0,0.0,0,2023-05-22,12,False
2023-05-22 12:21:00+00:00,970568993,667.0,0.0,0,2023-05-22,12,False
2023-05-22 13:37:00+00:00,1135739597,6841.0,0.0,0,2023-05-22,13,False
2023-05-22 00:14:00+00:00,970568993,30.0,0.0,0,2023-05-22,0,False
2023-05-22 12:28:00+00:00,1559834999,25.0,0.0,0,2023-05-22,12,False
2023-05-22 12:06:00+00:00,1135739597,7492.0,0.0,0,2023-05-22,12,False
2023-05-22 00:41:00+00:00,1028817402,0.0,0.0,0,2023-05-22,0,False
2023-05-22 05:20:00+00:00,2105167400,31.0,0.0,0,2023-05-22,5,False
2023-05-22 22:45:00+00:00,970568993,26.0,0.0,0,2023-05-22,22,False
2023-05-22 19:05:00+00:00,1135739597,6530.0,0.0,0,2023-05-22,19,False
2023-05-22 00:18:00+00:00,1028817402,0.0,0.0,0,2023-05-22,0,False
2023-05-22 22:15:00+00:00,1654624404,118.0,0.0,0,2023-05-22,22,False
2023-05-22 20:43:00+00:00,1559834999,95.0,0.0,0,2023-05-22,20,False
2023-05-22 12:52:00+00:00,1135739597,6938.0,0.0,0,2023-05-22,12,False
2023-05-22 23:06:00+00:00,970568993,18.0,0.0,0,2023-05-22,23,False
2023-05-22 20:37:00+00:00,1028817402,0.0,0.0,0,2023-05-22,20,False
2023-05-22 06:38:00+00:00,517262015,27.0,0.0,0,2023-05-22,6,False
2023-05-22 21:23:00+00:00,1771861586,0.0,0.0,0,2023-05-22,21,False
2023-05-22 22:25:00+00:00,1654624404,62.0,0.0,0,2023-05-22,22,False
2023-05-22 14:53:00+00:00,1083091999,4391.0,0.0,0,2023-05-22,14,False
2023-05-22 22:30:00+00:00,2105167400,31.0,0.0,0,2023-05-22,22,False
2023-05-22 13:32:00+00:00,1057045008,1007.0,0.0,0,2023-05-22,13,False
2023-05-22 14:42:00+00:00,1057045008,24.0,0.0,0,2023-05-22,14,False
2023-05-22 05:13:00+00:00,1057045008,29.0,0.0,0,2023-05-22,5,False
2023-05-22 19:47:00+00:00,1083091999,7619.0,0.0,0,2023-05-22,19,False
2023-05-22 20:05:00+00:00,1711356005,145.0,0.0,0,2023-05-22,20,False
2023-05-22 06:38:00+00:00,1028817402,0.0,0.0,0,2023-05-22,6,False
2023-05-22 19:04:00+00:00,1559834999,29.0,0.0,0,2023-05-22,19,False
2023-05-22 03:00:00+00:00,970568993,0.0,766.0,0,2023-05-22,3,False
2023-05-22 06:39:00+00:00,1771861586,0.0,0.0,0,2023-05-22,6,False
2023-05-22 19:31:00+00:00,1559834999,32.0,0.0,0,2023-05-22,19,False
2023-05-22 14:40:00+00:00,1771861586,0.0,0.0,0,2023-05-22,14,False
2023-05-22 23:40:00+00:00,1083091999,4829.0,0.0,0,2023-05-22,23,False
2023-05-22 05:31:00+00:00,1711356005,0.0,44.0,0,2023-05-22,5,False
2023-05-22 05:08:00+00:00,1559834999,0.0,1462.0,0,2023-05-22,5,False
2023-05-22 19:39:00+00:00,970568993,457.0,0.0,0,2023-05-22,19,False
2023-05-22 14:04:00+00:00,2105167400,31.0,20.0,0,2023-05-22,14,False
2023-05-22 20:37:00+00:00,1083091999,6837.0,0.0,0,2023-05-22,20,False
2023-05-22 13:46:00+00:00,1028817402,0.0,0.0,0,2023-05-22,13,False
2023-05-22 13:40:00+00:00,1083091999,6115.0,0.0,0,2023-05-22,13,False
2023-05-22 20:51:00+00:00,1711356005,142.0,0.0,0,2023-05-22,20,False
2023-05-22 21:15:00+00:00,1057045008,34.0,0.0,0,2023-05-22,21,False
2023-05-22 05:56:00+00:00,1711356005,0.0,20.0,0,2023-05-22,5,False
2023-05-22 14:59:00+00:00,1711356005,675.0,0.0,0,2023-05-22,14,False
2023-05-22 21:23:00+00:00,1654624404,61.0,0.0,0,2023-05-22,21,False
2023-05-22 05:08:00+00:00,1711356005,28.0,0.0,0,2023-05-22,5,False
2023-05-22 13:59:00+00:00,2105167400,31.0,26.0,0,2023-05-22,13,False
2023-05-22 20:11:00+00:00,1028817402,0.0,0.0,0,2023-05-22,20,False
2023-05-22 00:16:00+00:00,1028817402,0.0,0.0,0,2023-05-22,0,False
2023-05-22 13:14:00+00:00,970568993,3922.0,0.0,0,2023-05-22,13,False
2023-05-22 05:47:00+00:00,970568993,26.0,0.0,0,2023-05-22,5,False
2023-05-22 05:05:00+00:00,1654624404,0.0,2110.0,0,2023-05-22,5,False
2023-05-22 03:23:00+00:00,1028817402,0.0,0.0,0,2023-05-22,3,False
2023-05-22 23:20:00+00:00,1711356005,0.0,24.0,0,2023-05-22,23,False
2023-05-22 13:06:00+00:00,1771861586,0.0,0.0,0,2023-05-22,13,False
2023-05-22 13:15:00+00:00,2105167400,31.0,0.0,0,2023-05-22,13,False
2023-05-22 00:00:00+00:00,1559834999,740.0,0.0,0,2023-05-22,0,False
2023-05-22 13:13:00+00:00,1654624404,290.0,0.0,0,2023-05-22,13,False
2023-05-22 23:30:00+00:00,1135739597,52282.0,0.0,0,2023-05-22,23,False
2023-05-22 20:57:00+00:00,1057045008,209.0,0.0,0,2023-05-22,20,False
2023-05-22 21:44:00+00:00,1028817402,0.0,0.0,0,2023-05-22,21,False
2023-05-22 05:24:00+00:00,1083091999,1586.0,0.0,0,2023-05-22,5,False
2023-05-22 21:44:00+00:00,1559834999,77.0,0.0,0,2023-05-22,21,False
2023-05-22 13:58:00+00:00,2105167400,31.0,0.0,0,2023-05-22,13,False
2023-05-22 14:54:00+00:00,1711356005,659.0,0.0,0,2023-05-22,14,False
2023-05-22 00:14:00+00:00,1135739597,38441.0,0.0,0,2023-05-22,0,False
2023-05-22 06:09:00+00:00,1711356005,27.0,0.0,0,2023-05-22,6,False
2023-05-22 20:08:00+00:00,1083091999,6706.0,0.0,0,2023-05-22,20,False
2023-05-22 13:27:00+00:00,1057045008,1008.0,0.0,0,2023-05-22,13,False
2023-05-22 23:10:00+00:00,1559834999,0.0,0.0,0,2023-05-22,23,False
2023-05-22 06:19:00+00:00,1083091999,6077.0,0.0,0,2023-05-22,6,False
2023-05-22 20:36:00+00:00,1057045008,27.0,0.0,0,2023-05-22,20,False
2023-05-22 14:59:00+00:00,1654624404,3748.0,0.0,0,2023-05-22,14,False
2023-05-22 12:48:00+00:00,1559834999,30.0,0.0,0,2023-05-22,12,False
2023-05-22 22:26:00+00:00,1135739597,18800.0,0.0,0,2023-05-22,22,False
2023-05-22 13:10:00+00:00,2105167400,31.0,0.0,0,2023-05-22,13,False
2023-05-22 05:29:00+00:00,1654624404,0.0,200.0,0,2023-05-22,5,False
2023-05-22 21:06:00+00:00,1057045008,24.0,0.0,0,2023-05-22,21,False
2023-05-22 13:49:00+00:00,1028817402,0.0,0.0,0,2023-05-22,13,False
2023-05-22 00:15:00+00:00,1559834999,261.0,0.0,0,2023-05-22,0,False
2023-05-22 12:17:00+00:00,1559834999,32.0,0.0,0,2023-05-22,12,False
2023-05-22 21:29:00+00:00,970568993,383.0,0.0,0,2023-05-22,21,False
2023-05-22 06:07:00+00:00,1028817402,0.0,0.0,0,2023-05-22,6,False
2023-05-22 03:18:00+00:00,1654624404,0.0,1096.0,0,2023-05-22,3,False
2023-05-22 21:40:00+00:00,1559834999,69.0,0.0,0,2023-05-22,21,False
2023-05-22 00:32:00+00:00,1083091999,1787.0,0.0,0,2023-05-22,0,False
2023-05-22 13:09:00+00:00,2105167400,31.0,0.0,0,2023-05-22,13,False
2023-05-22 23:52:00+00:00,1711356005,0.0,28.0,0,2023-05-22,23,False
2023-05-22 03:55:00+00:00,1057045008,29.0,0.0,0,2023-05-22,3,False
2023-05-22 12:41:00+00:00,1083091999,9192.0,0.0,0,2023-05-22,12,False
2023-05-22 20:12:00+00:00,1135739597,6314.0,0.0,0,2023-05-22,20,False
2023-05-22 23:43:00+00:00,1028817402,0.0,0.0,0,2023-05-22,23,False
2023-05-22 21:32:00+00:00,1771861586,0.0,0.0,0,2023-05-22,21,False
2023-05-22 00:01:00+00:00,1057045008,27.0,0.0,0,2023-05-22,0,False
2023-05-22 05:53:00+00:00,2105167400,31.0,0.0,0,2023-05-22,5,False
2023-05-22 12:31:00+00:00,1711356005,24.0,0.0,0,2023-05-22,12,False
2023-05-22 05:46:00+00:00,1028817402,0.0,0.0,0,2023-05-22,5,False
2023-05-22 03:33:00+00:00,1711356005,9.0,0.0,0,2023-05-22,3,False
2023-05-22 22:04:00+00:00,1028817402,0.0,0.0,0,2023-05-22,22,False
2023-05-22 06:07:00+00:00,1135739597,199.0,0.0,0,2023-05-22,6,False
2023-05-22 05:17:00+00:00,1654624404,0.0,608.0,0,2023-05-22,5,False
2023-05-22 05:22:00+00:00,1028817402,0.0,0.0,0,2023-05-22,5,False
2023-05-22 06:49:00+00:00,2105167400,31.0,0.0,0,2023-05-22,6,False
2023-05-22 13:11:00+00:00,2105167400,31.0,0.0,0,2023-05-22,13,False
2023-05-22 14:56:00+00:00,1654624404,3749.0,0.0,0,2023-05-22,14,False
2023-05-22 14:22:00+00:00,1711356005,769.0,0.0,0,2023-05-22,14,False
2023-05-22 23:37:00+00:00,970568993,24.0,0.0,0,2023-05-22,23,False
2023-05-22 14:39:00+00:00,1057045008,512.0,0.0,0,2023-05-22,14,False
2023-05-22 00:24:00+00:00,1135739597,31435.0,0.0,0,2023-05-22,0,False
2023-05-22 06:58:00+00:00,1771861586,0.0,0.0,0,2023-05-22,6,False
2023-05-22 21:02:00+00:00,2105167400,31.0,25.0,0,2023-05-22,21,False
2023-05-22 14:21:00+00:00,1711356005,763.0,0.0,0,2023-05-22,14,False
2023-05-22 21:00:00+00:00,1135739597,9106.0,0.0,0,2023-05-22,21,False
2023-05-22 19:51:00+00:00,1771861586,0.0,0.0,0,2023-05-22,19,False
2023-05-22 23:21:00+00:00,1654624404,0.0,323.0,0,2023-05-22,23,False
2023-05-22 14:26:00+00:00,517262015,32.0,0.0,0,2023-05-22,14,False
2023-05-22 14:00:00+00:00,1057045008,830.0,0.0,0,2023-05-22,14,False
2023-05-22 21:35:00+00:00,1711356005,414.0,0.0,0,2023-05-22,21,False
2023-05-22 00:08:00+00:00,2105167400,31.0,0.0,0,2023-05-22,0,False
2023-05-22 22:07:00+00:00,1711356005,1950.0,0.0,0,2023-05-22,22,False
2023-05-22 14:44:00+00:00,1559834999,25.0,0.0,0,2023-05-22,14,False
2023-05-22 00:17:00+00:00,1083091999,3168.0,0.0,0,2023-05-22,0,False
2023-05-22 05:23:00+00:00,1711356005,0.0,25.0,0,2023-05-22,5,False
2023-05-22 12:45:00+00:00,1654624404,151.0,0.0,0,2023-05-22,12,False
2023-05-22 23:46:00+00:00,1771861586,0.0,0.0,0,2023-05-22,23,False
2023-05-22 20:25:00+00:00,517262015,3390.0,0.0,0,2023-05-22,20,False
2023-05-22 06:46:00+00:00,1135739597,198.0,0.0,0,2023-05-22,6,False
2023-05-22 22:49:00+00:00,1771861586,0.0,0.0,0,2023-05-22,22,False
2023-05-22 14:22:00+00:00,1771861586,0.0,0.0,0,2023-05-22,14,False
2023-05-22 13:52:00+00:00,1654624404,875.0,0.0,0,2023-05-22,13,False
2023-05-22 21:23:00+00:00,517262015,1308.0,0.0,0,2023-05-22,21,False
2023-05-22 00:44:00+00:00,2105167400,31.0,0.0,0,2023-05-22,0,False
2023-05-22 03:12:00+00:00,1057045008,30.0,0.0,0,2023-05-22,3,False
2023-05-22 21:57:00+00:00,1057045008,35.0,0.0,0,2023-05-22,21,False
2023-05-22 13:47:00+00:00,1559834999,28.0,0.0,0,2023-05-22,13,False
2023-05-22 22:10:00+00:00,1711356005,238.0,0.0,0,2023-05-22,22,False
2023-05-22 05:39:00+00:00,1057045008,19.0,0.0,0,2023-05-22,5,False
2023-05-22 20:25:00+00:00,1654624404,172.0,0.0,0,2023-05-22,20,False
2023-05-22 00:48:00+00:00,970568993,12.0,0.0,0,2023-05-22,0,False
2023-05-22 00:47:00+00:00,517262015,18.0,0.0,0,2023-05-22,0,False
2023-05-22 13:05:00+00:00,1654624404,263.0,0.0,0,2023-05-22,13,False
2023-05-22 13:54:00+00:00,970568993,448.0,0.0,0,2023-05-22,13,False
2023-05-22 14:01:00+00:00,1711356005,666.0,0.0,0,2023-05-22,14,False
2023-05-22 23:18:00+00:00,2105167400,31.0,0.0,0,2023-05-22,23,False
2023-05-22 21:05:00+00:00,2105167400,31.0,36.0,0,2023-05-22,21,False
2023-05-22 00:07:00+00:00,1559834999,1178.0,0.0,0,2023-05-22,0,False
2023-05-22 03:50:00+00:00,517262015,0.0,1451.0,0,2023-05-22,3,False
2023-05-22 23:57:00+00:00,1654624404,0.0,436.0,0,2023-05-22,23,False
2023-05-22 05:05:00+00:00,1771861586,0.0,0.0,0,2023-05-22,5,False
2023-05-22 21:39:00+00:00,1135739597,13869.0,0.0,0,2023-05-22,21,False
2023-05-22 20:37:00+00:00,1654624404,67.0,0.0,0,2023-05-22,20,False
2023-05-22 19:40:00+00:00,517262015,50.0,0.0,0,2023-05-22,19,False
2023-05-22 13:40:00+00:00,1771861586,0.0,0.0,0,2023-05-22,13,False
2023-05-22 20:15:00+00:00,1083091999,6605.0,0.0,0,2023-05-22,20,False
2023-05-22 14:11:00+00:00,1057045008,32.0,0.0,0,2023-05-22,14,False
2023-05-22 21:38:00+00:00,2105167400,31.0,0.0,0,2023-05-22,21,False
2023-05-22 13:41:00+00:00,970568993,678.0,0.0,0,2023-05-22,13,False
2023-05-22 06:23:00+00:00,970568993,35.0,0.0,0,2023-05-22,6,False
2023-05-22 23:45:00+00:00,1654624404,0.0,443.0,0,2023-05-22,23,False
2023-05-22 23:31:00+00:00,970568993,21.0,0.0,0,2023-05-22,23,False
2023-05-22 21:48:00+00:00,1771861586,0.0,0.0,0,2023-05-22,21,False
2023-05-22 05:46:00+00:00,517262015,41.0,0.0,0,2023-05-22,5,False
2023-05-22 13:16:00+00:00,1028817402,0.0,0.0,0,2023-05-22,13,False
2023-05-22 22:08:00+00:00,517262015,1846.0,0.0,0,2023-05-22,22,False
2023-05-22 20:03:00+00:00,1083091999,7900.0,0.0,0,2023-05-22,20,False
2023-05-22 05:08:00+00:00,1135739597,0.0,132.0,0,2023-05-22,5,False
2023-05-22 05:11:00+00:00,2105167400,31.0,0.0,0,2023-05-22,5,False
2023-05-22 19:48:00+00:00,1559834999,38.0,0.0,0,2023-05-22,19,False
2023-05-22 13:04:00+00:00,1057045008,3847.0,0.0,0,2023-05-22,13,False
2023-05-22 19:57:00+00:00,1559834999,20.0,0.0,0,2023-05-22,19,False
2023-05-22 00:44:00+00:00,1057045008,496.0,0.0,0,2023-05-22,0,False
2023-05-22 13:07:00+00:00,1559834999,33.0,0.0,0,2023-05-22,13,False
2023-05-22 22:07:00+00:00,970568993,323.0,0.0,0,2023-05-22,22,False
2023-05-22 05:12:00+00:00,2105167400,31.0,0.0,0,2023-05-22,5,False
2023-05-22 05:29:00+00:00,1028817402,0.0,0.0,0,2023-05-22,5,False
2023-05-22 05:01:00+00:00,1559834999,0.0,1450.0,0,2023-05-22,5,False
2023-05-22 21:51:00+00:00,2105167400,31.0,4.0,0,2023-05-22,21,False
2023-05-22 00:10:00+00:00,1028817402,0.0,0.0,0,2023-05-22,0,False
2023-05-22 14:15:00+00:00,1057045008,36.0,0.0,0,2023-05-22,14,False
2023-05-22 23:41:00+00:00,1711356005,0.0,24.0,0,2023-05-22,23,False
2023-05-22 21:01:00+00:00,1711356005,160.0,0.0,0,2023-05-22,21,False
2023-05-22 13:16:00+00:00,1135739597,6392.0,0.0,0,2023-05-22,13,False
2023-05-22 23:07:00+00:00,1083091999,3123.0,0.0,0,2023-05-22,23,False
2023-05-22 20:22:00+00:00,970568993,451.0,0.0,0,2023-05-22,20,False
2023-05-22 21:39:00+00:00,1057045008,24.0,0.0,0,2023-05-22,21,False
2023-05-22 13:42:00+00:00,1654624404,3844.0,0.0,0,2023-05-22,13,False
2023-05-22 14:11:00+00:00,1559834999,30.0,0.0,0,2023-05-22,14,False
2023-05-22 22:46:00+00:00,1711356005,13.0,0.0,0,2023-05-22,22,False
2023-05-22 20:33:00+00:00,1057045008,25.0,0.0,0,2023-05-22,20,False
2023-05-22 14:28:00+00:00,1559834999,1444.0,0.0,0,2023-05-22,14,False
2023-05-22 12:36:00+00:00,1559834999,32.0,0.0,0,2023-05-22,12,False
2023-05-22 12:19:00+00:00,517262015,28.0,0.0,0,2023-05-22,12,False
2023-05-22 21:32:00+00:00,1559834999,104.0,0.0,0,2023-05-22,21,False
2023-05-22 05:44:00+00:00,970568993,116.0,0.0,0,2023-05-22,5,False
2023-05-22 21:11:00+00:00,1057045008,21.0,0.0,0,2023-05-22,21,False
2023-05-22 00:16:00+00:00,1771861586,0.0,0.0,0,2023-05-22,0,False
2023-05-22 03:54:00+00:00,1028817402,0.0,0.0,0,2023-05-22,3,False
2023-05-22 19:47:00+00:00,1654624404,69.0,0.0,0,2023-05-22,19,False
2023-05-22 19:13:00+00:00,1559834999,35.0,0.0,0,2023-05-22,19,False
2023-05-22 19:06:00+00:00,2105167400,31.0,0.0,0,2023-05-22,19,False
2023-05-22 00:13:00+00:00,2105167400,31.0,0.0,0,2023-05-22,0,False
2023-05-22 12:02:00+00:00,1771861586,0.0,0.0,0,2023-05-22,12,False
2023-05-22 05:50:00+00:00,2105167400,31.0,0.0,0,2023-05-22,5,False
2023-05-22 19:52:00+00:00,1711356005,226.0,0.0,0,2023-05-22,19,False
2023-05-22 12:37:00+00:00,1711356005,36.0,0.0,0,2023-05-22,12,False
2023-05-22 14:11:00+00:00,1028817402,0.0,0.0,0,2023-05-22,14,False
2023-05-22 19:19:00+00:00,2105167400,31.0,0.0,0,2023-05-22,19,False
2023-05-22 03:45:00+00:00,1135739597,4999.0,0.0,0,2023-05-22,3,False
2023-05-22 12:12:00+00:00,1135739597,6908.0,0.0,0,2023-05-22,12,False
2023-05-22 14:46:00+00:00,1771861586,0.0,0.0,0,2023-05-22,14,False
2023-05-22 21:34:00+00:00,517262015,931.0,0.0,0,2023-05-22,21,False
2023-05-22 12:49:00+00:00,1057045008,3697.0,0.0,0,2023-05-22,12,False
2023-05-22 19:12:00+00:00,970568993,456.0,0.0,0,2023-05-22,19,False
2023-05-22 05:09:00+00:00,2105167400,31.0,0.0,0,2023-05-22,5,False
2023-05-22 03:03:00+00:00,1559834999,0.0,663.0,0,2023-05-22,3,False
2023-05-22 19:22:00+00:00,1654624404,69.0,0.0,0,2023-05-22,19,False
2023-05-22 05:16:00+00:00,1654624404,0.0,867.0,0,2023-05-22,5,False
2023-05-22 19:32:00+00:00,1083091999,8526.0,0.0,0,2023-05-22,19,False
2023-05-22 13:57:00+00:00,1083091999,6789.0,0.0,0,2023-05-22,13,False
2023-05-22 00:40:00+00:00,517262015,45.0,0.0,0,2023-05-22,0,False
2023-05-22 20:56:00+00:00,1559834999,196.0,0.0,0,2023-05-22,20,False
2023-05-22 22:33:00+00:00,2105167400,31.0,7.0,0,2023-05-22,22,False
2023-05-22 21:05:00+00:00,970568993,448.0,0.0,0,2023-05-22,21,False
2023-05-22 05:05:00+00:00,1028817402,0.0,0.0,0,2023-05-22,5,False
2023-05-22 06:27:00+00:00,970568993,25.0,0.0,0,2023-05-22,6,False
2023-05-22 06:35:00+00:00,2105167400,31.0,0.0,0,2023-05-22,6,False
2023-05-22 19:20:00+00:00,1028817402,0.0,0.0,0,2023-05-22,19,False
2023-05-22 14:01:00+00:00,1135739597,6325.0,0.0,0,2023-05-22,14,False
2023-05-22 14:23:00+00:00,1028817402,0.0,0.0,0,2023-05-22,14,False
2023-05-22 22:49:00+00:00,2105167400,31.0,0.0,0,2023-05-22,22,False
2023-05-22 14:54:00+00:00,1135739597,6344.0,0.0,0,2023-05-22,14,False
2023-05-22 23:13:00+00:00,517262015,26.0,0.0,0,2023-05-22,23,False
2023-05-22 21:27:00+00:00,1711356005,162.0,0.0,0,2023-05-22,21,False
2023-05-22 03:34:00+00:00,1135739597,19537.0,0.0,0,2023-05-22,3,False
2023-05-22 22:02:00+00:00,1083091999,6571.0,0.0,0,2023-05-22,22,False
2023-05-22 21:06:00+00:00,1083091999,7304.0,0.0,0,2023-05-22,21,False
2023-05-22 05:28:00+00:00,970568993,52.0,0.0,0,2023-05-22,5,False
2023-05-22 14:15:00+00:00,1559834999,31.0,0.0,0,2023-05-22,14,False
2023-05-22 03:52:00+00:00,1083091999,1901.0,0.0,0,2023-05-22,3,False
2023-05-22 05:40:00+00:00,1771861586,0.0,0.0,0,2023-05-22,5,False
2023-05-22 03:38:00+00:00,1028817402,0.0,0.0,0,2023-05-22,3,False
2023-05-22 22:36:00+00:00,517262015,30.0,0.0,0,2023-05-22,22,False
2023-05-22 12:17:00+00:00,970568993,4000.0,0.0,0,2023-05-22,12,False
2023-05-22 19:44:00+00:00,517262015,576.0,0.0,0,2023-05-22,19,False
2023-05-22 20:42:00+00:00,1771861586,0.0,0.0,0,2023-05-22,20,False
2023-05-22 20:06:00+00:00,2105167400,31.0,0.0,0,2023-05-22,20,False
2023-05-22 14:57:00+00:00,970568993,442.0,0.0,0,2023-05-22,14,False
2023-05-22 23:46:00+00:00,970568993,25.0,0.0,0,2023-05-22,23,False
2023-05-22 03:53:00+00:00,1771861586,0.0,0.0,0,2023-05-22,3,False
2023-05-22 21:06:00+00:00,970568993,454.0,0.0,0,2023-05-22,21,False
2023-05-22 05:11:00+00:00,1083091999,3033.0,0.0,0,2023-05-22,5,False
2023-05-22 19:09:00+00:00,2105167400,31.0,0.0,0,2023-05-22,19,False
2023-05-22 19:21:00+00:00,1654624404,69.0,0.0,0,2023-05-22,19,False
2023-05-22 21:16:00+00:00,1083091999,8772.0,0.0,0,2023-05-22,21,False
2023-05-22 14:23:00+00:00,1559834999,11.0,0.0,0,2023-05-22,14,False
2023-05-22 12:10:00+00:00,1654624404,113.0,0.0,0,2023-05-22,12,False
2023-05-22 00:18:00+00:00,1559834999,23.0,0.0,0,2023-05-22,0,False
2023-05-22 13:45:00+00:00,1028817402,0.0,0.0,0,2023-05-22,13,False
2023-05-22 06:11:00+00:00,1711356005,32.0,0.0,0,2023-05-22,6,False
2023-05-22 05:32:00+00:00,1654624404,0.0,205.0,0,2023-05-22,5,False
2023-05-22 14:38:00+00:00,2105167400,31.0,0.0,0,2023-05-22,14,False
2023-05-22 23:21:00+00:00,1057045008,32.0,0.0,0,2023-05-22,23,False
2023-05-22 14:35:00+00:00,1711356005,657.0,0.0,0,2023-05-22,14,False
2023-05-22 00:20:00+00:00,1771861586,0.0,0.0,0,2023-05-22,0,False
2023-05-22 14:08:00+00:00,1135739597,6246.0,0.0,0,2023-05-22,14,False
2023-05-22 05:54:00+00:00,1711356005,0.0,33.0,0,2023-05-22,5,False
2023-05-22 13:16:00+00:00,1559834999,24.0,0.0,0,2023-05-22,13,False
2023-05-22 12:53:00+00:00,1135739597,6859.0,0.0,0,2023-05-22,12,False
2023-05-22 00:50:00+00:00,1559834999,17.0,0.0,0,2023-05-22,0,False
